symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
VASCONEQ,INE893I01013,2026-04-08,NSE,EQ,EQ,buy,false,24.000000,34.790001,603775828,1300000030656335,2026-04-08T10:34:38
VASCONEQ,INE893I01013,2026-04-08,NSE,EQ,EQ,buy,false,76.000000,34.790001,603775827,1300000030656335,2026-04-08T10:34:38
VASCONEQ,INE893I01013,2026-04-08,NSE,EQ,EQ,buy,false,9.000000,34.790001,603775826,1300000030656335,2026-04-08T10:34:38
KHADIM,INE834I01025,2026-04-08,NSE,EQ,EQ,buy,false,22.000000,89.199997,403406560,1200000030721876,2026-04-08T10:34:38
KHADIM,INE834I01025,2026-04-08,NSE,EQ,EQ,buy,false,28.000000,89.190002,403406557,1200000030721876,2026-04-08T10:34:38
KHADIM,INE834I01025,2026-04-08,NSE,EQ,EQ,buy,false,50.000000,89.199997,403406559,1200000030721876,2026-04-08T10:34:38
KHADIM,INE834I01025,2026-04-08,NSE,EQ,EQ,buy,false,8.000000,89.199997,403406558,1200000030721876,2026-04-08T10:34:38
XCHANGING,INE692G01013,2026-04-08,NSE,EQ,EQ,buy,false,50.000000,62.000000,604350054,1300000035844729,2026-04-08T10:55:29
XCHANGING,INE692G01013,2026-04-08,NSE,EQ,EQ,buy,false,174.000000,62.320000,604350055,1300000035844729,2026-04-08T10:55:29
XCHANGING,INE692G01013,2026-04-08,NSE,EQ,EQ,buy,false,37.000000,61.919998,604350051,1300000035844729,2026-04-08T10:55:29
XCHANGING,INE692G01013,2026-04-08,NSE,EQ,EQ,buy,false,4.000000,62.330002,604350056,1300000035844729,2026-04-08T10:55:29
XCHANGING,INE692G01013,2026-04-08,NSE,EQ,EQ,buy,false,1.000000,61.930000,604350052,1300000035844729,2026-04-08T10:55:29
XCHANGING,INE692G01013,2026-04-08,NSE,EQ,EQ,buy,false,51.000000,61.980000,604350053,1300000035844729,2026-04-08T10:55:29
PARAS,INE045601023,2026-04-08,BSE,EQ,A,sell,false,23.000000,663.700012,6920100,1775623410007673474,2026-04-08T11:04:37
PLAZACABLE,INE0INJ01017,2026-04-08,NSE,EQ,EQ,sell,false,90.000000,35.900002,405129290,1200000049170938,2026-04-08T11:49:51
PLAZACABLE,INE0INJ01017,2026-04-08,NSE,EQ,EQ,sell,false,1.000000,35.900002,405095127,1200000049170938,2026-04-08T11:49:51
PLAZACABLE,INE0INJ01017,2026-04-08,NSE,EQ,EQ,sell,false,1.000000,35.900002,405103893,1200000049170938,2026-04-08T11:49:51
PLAZACABLE,INE0INJ01017,2026-04-08,NSE,EQ,EQ,sell,false,1.000000,35.900002,405106817,1200000049170938,2026-04-08T11:49:51
PLAZACABLE,INE0INJ01017,2026-04-08,NSE,EQ,EQ,sell,false,1.000000,35.900002,405127709,1200000049170938,2026-04-08T11:49:51
PLAZACABLE,INE0INJ01017,2026-04-08,NSE,EQ,EQ,sell,false,297.000000,35.900002,405127710,1200000049170938,2026-04-08T11:49:51
PLAZACABLE,INE0INJ01017,2026-04-08,NSE,EQ,EQ,sell,false,100.000000,35.900002,405123678,1200000049170938,2026-04-08T11:49:51
PLAZACABLE,INE0INJ01017,2026-04-08,NSE,EQ,EQ,sell,false,7.000000,35.810001,405182074,1200000049170938,2026-04-08T11:53:16
KHAICHEM,INE745B01028,2026-04-08,NSE,EQ,EQ,buy,false,283.000000,55.000000,406354602,1200000064945800,2026-04-08T12:57:53
GINNIFILA,INE424C01010,2026-04-08,NSE,EQ,EQ,sell,false,401.000000,37.500000,208192131,1100000000831664,2026-04-08T13:04:00
GINNIFILA,INE424C01010,2026-04-08,NSE,EQ,EQ,sell,false,70.000000,37.509998,208192130,1100000000831664,2026-04-08T13:04:00
PARACABLES,INE074B01023,2026-04-08,NSE,EQ,EQ,sell,false,153.000000,36.320000,406443045,1200000066138908,2026-04-08T13:04:11
PARACABLES,INE074B01023,2026-04-08,NSE,EQ,EQ,sell,false,201.000000,36.299999,406443047,1200000066138908,2026-04-08T13:04:11
PARACABLES,INE074B01023,2026-04-08,NSE,EQ,EQ,sell,false,36.000000,36.310001,406443046,1200000066138908,2026-04-08T13:04:11
RADHIKAJWE,INE583V01021,2026-04-08,NSE,EQ,EQ,buy,false,160.000000,62.919998,607111881,1300000063638588,2026-04-08T13:09:06
RADHIKAJWE,INE583V01021,2026-04-08,NSE,EQ,EQ,buy,false,22.000000,63.020000,607637051,1300000063638588,2026-04-08T13:42:16
RADHIKAJWE,INE583V01021,2026-04-08,NSE,EQ,EQ,buy,false,35.000000,63.020000,607637050,1300000063638588,2026-04-08T13:42:16
COASTCORP,INE377E01024,2026-04-08,BSE,EQ,B,sell,false,418.000000,48.720001,6776600,1775639670764193549,2026-04-08T15:27:33
XTGLOBAL,INE547B01028,2026-04-09,BSE,EQ,B,sell,false,146.000000,30.820000,1867300,1775705400011008241,2026-04-09T09:20:16
XTGLOBAL,INE547B01028,2026-04-09,BSE,EQ,B,sell,false,293.000000,30.820000,1867500,1775705400011008241,2026-04-09T09:20:16
XTGLOBAL,INE547B01028,2026-04-09,BSE,EQ,B,sell,false,3.000000,30.820000,1868100,1775705400011008241,2026-04-09T09:20:16
XTGLOBAL,INE547B01028,2026-04-09,BSE,EQ,B,sell,false,47.000000,30.820000,1867900,1775705400011008241,2026-04-09T09:20:16
XTGLOBAL,INE547B01028,2026-04-09,BSE,EQ,B,sell,false,58.000000,30.820000,1867700,1775705400011008241,2026-04-09T09:20:16
XTGLOBAL,INE547B01028,2026-04-09,BSE,EQ,B,sell,false,58.000000,30.840000,1867200,1775705400011008241,2026-04-09T09:20:16
XTGLOBAL,INE547B01028,2026-04-09,BSE,EQ,B,sell,false,99.000000,30.820000,1868300,1775705400011008241,2026-04-09T09:20:16
KHADIM,INE834I01025,2026-04-09,BSE,EQ,B,sell,false,108.000000,92.639999,2305100,1775705400048099956,2026-04-09T09:23:16
MANAKSIA,INE015D01022,2026-04-09,BSE,EQ,B,sell,false,246.000000,55.590000,1845300,1775705400003084282,2026-04-09T09:32:48
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,28.000000,40.099998,205498039,1100000051934990,2026-04-09T11:40:18
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,333.000000,40.099998,205550858,1100000051934990,2026-04-09T11:40:18
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,400.000000,40.099998,205504043,1100000051934990,2026-04-09T11:40:18
VARDHACRLC,INE116G01013,2026-04-09,NSE,EQ,EQ,buy,false,821.000000,36.500000,604186300,1300000040009528,2026-04-09T11:40:19
ELIN,INE050401020,2026-04-09,NSE,EQ,EQ,buy,false,119.000000,117.870003,205498280,1100000051936135,2026-04-09T11:40:19
ELIN,INE050401020,2026-04-09,NSE,EQ,EQ,buy,false,32.000000,117.860001,205498279,1100000051936135,2026-04-09T11:40:19
ELIN,INE050401020,2026-04-09,NSE,EQ,EQ,buy,false,88.000000,117.860001,205498278,1100000051936135,2026-04-09T11:40:19
SIGMA,INE0A0S01028,2026-04-09,NSE,EQ,EQ,buy,false,154.000000,44.000000,604126899,1300000040010369,2026-04-09T11:40:19
SIGMA,INE0A0S01028,2026-04-09,NSE,EQ,EQ,buy,false,173.000000,43.889999,604126891,1300000040010369,2026-04-09T11:40:19
SIGMA,INE0A0S01028,2026-04-09,NSE,EQ,EQ,buy,false,19.000000,43.860001,604126887,1300000040010369,2026-04-09T11:40:19
SIGMA,INE0A0S01028,2026-04-09,NSE,EQ,EQ,buy,false,196.000000,43.990002,604126892,1300000040010369,2026-04-09T11:40:19
SIGMA,INE0A0S01028,2026-04-09,NSE,EQ,EQ,buy,false,25.000000,43.889999,604126889,1300000040010369,2026-04-09T11:40:19
SIGMA,INE0A0S01028,2026-04-09,NSE,EQ,EQ,buy,false,29.000000,43.880001,604126888,1300000040010369,2026-04-09T11:40:19
SIGMA,INE0A0S01028,2026-04-09,NSE,EQ,EQ,buy,false,57.000000,43.889999,604126890,1300000040010369,2026-04-09T11:40:19
KHADIM,INE834I01025,2026-04-09,NSE,EQ,EQ,buy,false,18.000000,90.589996,404230396,1200000045331927,2026-04-09T11:40:19
KHADIM,INE834I01025,2026-04-09,NSE,EQ,EQ,buy,false,19.000000,90.580002,404230395,1200000045331927,2026-04-09T11:40:19
KHADIM,INE834I01025,2026-04-09,NSE,EQ,EQ,buy,false,28.000000,90.470001,404230392,1200000045331927,2026-04-09T11:40:19
KHADIM,INE834I01025,2026-04-09,NSE,EQ,EQ,buy,false,37.000000,90.620003,404230398,1200000045331927,2026-04-09T11:40:19
KHADIM,INE834I01025,2026-04-09,NSE,EQ,EQ,buy,false,50.000000,90.500000,404230394,1200000045331927,2026-04-09T11:40:19
KHADIM,INE834I01025,2026-04-09,NSE,EQ,EQ,buy,false,76.000000,90.480003,404230393,1200000045331927,2026-04-09T11:40:19
KHADIM,INE834I01025,2026-04-09,NSE,EQ,EQ,buy,false,86.000000,90.589996,404230397,1200000045331927,2026-04-09T11:40:19
VARDHACRLC,INE116G01013,2026-04-09,NSE,EQ,EQ,sell,false,350.000000,37.540001,604633396,1300000044983361,2026-04-09T12:06:33
VARDHACRLC,INE116G01013,2026-04-09,NSE,EQ,EQ,sell,false,126.000000,37.549999,604651893,1300000044983361,2026-04-09T12:09:58
VARDHACRLC,INE116G01013,2026-04-09,NSE,EQ,EQ,sell,false,345.000000,37.549999,604651424,1300000044983361,2026-04-09T12:09:58
ORICONENT,INE730A01022,2026-04-09,NSE,EQ,EQ,sell,false,263.000000,67.050003,404774014,1200000051597504,2026-04-09T12:10:11
ORICONENT,INE730A01022,2026-04-09,NSE,EQ,EQ,sell,false,425.000000,67.050003,404774013,1200000051597504,2026-04-09T12:10:11
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,449.000000,62.810001,404811868,1200000052191697,2026-04-09T12:12:55
ROTO,INE535D01037,2026-04-09,NSE,EQ,EQ,buy,false,10.000000,57.029999,604694721,1300000046162359,2026-04-09T12:12:55
ROTO,INE535D01037,2026-04-09,NSE,EQ,EQ,buy,false,107.000000,57.000000,604694719,1300000046162359,2026-04-09T12:12:55
ROTO,INE535D01037,2026-04-09,NSE,EQ,EQ,buy,false,25.000000,56.959999,604694717,1300000046162359,2026-04-09T12:12:55
ROTO,INE535D01037,2026-04-09,NSE,EQ,EQ,buy,false,44.000000,56.950001,604694716,1300000046162359,2026-04-09T12:12:55
ROTO,INE535D01037,2026-04-09,NSE,EQ,EQ,buy,false,45.000000,57.040001,604694723,1300000046162359,2026-04-09T12:12:55
ROTO,INE535D01037,2026-04-09,NSE,EQ,EQ,buy,false,67.000000,57.040001,604694722,1300000046162359,2026-04-09T12:12:55
ROTO,INE535D01037,2026-04-09,NSE,EQ,EQ,buy,false,91.000000,56.980000,604694718,1300000046162359,2026-04-09T12:12:55
ROTO,INE535D01037,2026-04-09,NSE,EQ,EQ,buy,false,96.000000,57.009998,604694720,1300000046162359,2026-04-09T12:12:55
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,100.000000,43.400002,604694837,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,106.000000,43.450001,604694849,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,43.430000,604694839,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,43.480000,604694850,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,43.480000,604694852,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,43.480000,604694854,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,43.480000,604694856,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,15.000000,43.480000,604694857,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,20.000000,43.439999,604694841,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,20.000000,43.439999,604694843,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,20.000000,43.439999,604694845,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,20.000000,43.439999,604694847,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,20.000000,43.480000,604694851,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,20.000000,43.480000,604694853,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,20.000000,43.480000,604694855,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,30.000000,43.439999,604694842,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,30.000000,43.439999,604694844,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,30.000000,43.439999,604694846,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,30.000000,43.439999,604694848,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,76.000000,43.430000,604694840,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,77.000000,43.380001,604694836,1300000046163950,2026-04-09T12:12:56
VMSTMT,INE0SJA01013,2026-04-09,NSE,EQ,EQ,buy,false,9.000000,43.430000,604694838,1300000046163950,2026-04-09T12:12:56
RVNL,INE415G01027,2026-04-09,BSE,EQ,A,sell,false,38.000000,276.100006,10402100,1775715700079428387,2026-04-09T12:25:26
GHCLTEXTIL,INE0PA801013,2026-04-09,NSE,EQ,EQ,buy,false,24.000000,84.639999,206578413,1100000059499395,2026-04-09T12:28:38
GHCLTEXTIL,INE0PA801013,2026-04-09,NSE,EQ,EQ,buy,false,62.000000,84.650002,206578414,1100000059499395,2026-04-09T12:28:38
GHCLTEXTIL,INE0PA801013,2026-04-09,NSE,EQ,EQ,buy,false,68.000000,84.470001,206578410,1100000059499395,2026-04-09T12:28:38
GHCLTEXTIL,INE0PA801013,2026-04-09,NSE,EQ,EQ,buy,false,95.000000,84.500000,206578411,1100000059499395,2026-04-09T12:28:38
GHCLTEXTIL,INE0PA801013,2026-04-09,NSE,EQ,EQ,buy,false,97.000000,84.510002,206578412,1100000059499395,2026-04-09T12:28:38
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,100.000000,35.200001,2636800,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,146.000000,35.200001,2637100,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,282.000000,35.209999,2636600,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,29.000000,35.200001,2638300,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,3.000000,35.200001,2636900,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,3.000000,35.200001,2637300,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,43.000000,35.200001,2637700,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,43.000000,35.200001,2637900,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,43.000000,35.200001,2638100,1775705400048797723,2026-04-09T12:29:44
INDORAMA,INE156A01020,2026-04-09,BSE,EQ,B,sell,false,44.000000,35.200001,2637500,1775705400048797723,2026-04-09T12:29:44
EUREKAFORB,INE0KCE01017,2026-04-09,NSE,EQ,EQ,sell,false,1.000000,477.049988,207551268,1100000072764407,2026-04-09T13:12:35
EUREKAFORB,INE0KCE01017,2026-04-09,NSE,EQ,EQ,sell,false,1.000000,477.049988,207551786,1100000072764407,2026-04-09T13:12:35
EUREKAFORB,INE0KCE01017,2026-04-09,NSE,EQ,EQ,sell,false,1.000000,477.049988,207555964,1100000072764407,2026-04-09T13:12:35
EUREKAFORB,INE0KCE01017,2026-04-09,NSE,EQ,EQ,sell,false,1.000000,477.049988,207555987,1100000072764407,2026-04-09T13:12:35
EUREKAFORB,INE0KCE01017,2026-04-09,NSE,EQ,EQ,sell,false,1.000000,477.049988,207559405,1100000072764407,2026-04-09T13:12:35
EUREKAFORB,INE0KCE01017,2026-04-09,NSE,EQ,EQ,sell,false,1.000000,477.049988,207559655,1100000072764407,2026-04-09T13:12:35
EUREKAFORB,INE0KCE01017,2026-04-09,NSE,EQ,EQ,sell,false,9.000000,477.049988,207572620,1100000072764407,2026-04-09T13:12:35
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,sell,false,220.000000,65.440002,405885189,1200000065907888,2026-04-09T13:20:58
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,sell,false,229.000000,65.449997,405933181,1200000066365306,2026-04-09T13:22:41
VARDHACRLC,INE116G01013,2026-04-09,NSE,EQ,EQ,buy,false,678.000000,36.849998,606496975,1300000065511567,2026-04-09T13:56:53
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,40.099998,208528737,1100000083322553,2026-04-09T13:56:53
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,40.099998,208554929,1100000083322553,2026-04-09T13:56:53
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,2.000000,40.099998,208528730,1100000083322553,2026-04-09T13:56:53
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,25.000000,40.099998,208528717,1100000083322553,2026-04-09T13:56:53
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,300.000000,40.099998,208528683,1100000083322553,2026-04-09T13:56:53
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,35.000000,40.049999,208511096,1100000083322553,2026-04-09T13:56:53
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,4.000000,40.099998,208554928,1100000083322553,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,114.000000,64.760002,406524451,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,64.750000,406524447,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,64.750000,406524449,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,1.000000,64.750000,406524450,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,13.000000,64.750000,406524442,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,2.000000,64.730003,406524438,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,2.000000,64.750000,406524445,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,2.000000,64.750000,406524448,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,25.000000,64.750000,406524441,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,3.000000,64.750000,406524446,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,41.000000,64.769997,406524452,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,4.000000,64.750000,406524443,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,7.000000,64.750000,406524444,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,73.000000,64.739998,406524440,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,79.000000,64.739998,406524439,1200000074052140,2026-04-09T13:56:53
NIITLTD,INE161A01038,2026-04-09,NSE,EQ,EQ,buy,false,8.000000,64.730003,406524437,1200000074052140,2026-04-09T13:56:53
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,223.000000,40.150002,208568024,1100000083322553,2026-04-09T13:59:40
GINNIFILA,INE424C01010,2026-04-09,NSE,EQ,EQ,buy,false,32.000000,40.139999,208568023,1100000083322553,2026-04-09T13:59:40
KHADIM,INE834I01025,2026-04-10,NSE,EQ,EQ,sell,false,129.000000,92.110001,400542466,1200000004223041,2026-04-10T09:22:29
KHADIM,INE834I01025,2026-04-10,NSE,EQ,EQ,sell,false,51.000000,92.099998,400542468,1200000004223041,2026-04-10T09:22:29
KHADIM,INE834I01025,2026-04-10,NSE,EQ,EQ,sell,false,53.000000,92.110001,400542467,1200000004223041,2026-04-10T09:22:29
KHADIM,INE834I01025,2026-04-10,NSE,EQ,EQ,sell,false,81.000000,92.099998,400893806,1200000004223041,2026-04-10T09:22:29
TIGERLOGS,INE906O01029,2026-04-10,NSE,EQ,EQ,sell,false,116.000000,29.459999,600685739,1300000005217696,2026-04-10T09:24:19
TIGERLOGS,INE906O01029,2026-04-10,NSE,EQ,EQ,sell,false,17.000000,29.410000,600685741,1300000005217696,2026-04-10T09:24:19
TIGERLOGS,INE906O01029,2026-04-10,NSE,EQ,EQ,sell,false,347.000000,29.420000,600685740,1300000005217696,2026-04-10T09:24:19
GOCLCORP,INE077F01035,2026-04-10,NSE,EQ,EQ,sell,false,36.000000,275.299988,203463426,1100000031109297,2026-04-10T10:42:21
GOCLCORP,INE077F01035,2026-04-10,NSE,EQ,EQ,sell,false,7.000000,275.299988,203463427,1100000031109297,2026-04-10T10:42:21
VASCONEQ,INE893I01013,2026-04-10,NSE,EQ,EQ,sell,false,24.000000,36.230000,604156610,1300000037626008,2026-04-10T11:24:42
VASCONEQ,INE893I01013,2026-04-10,NSE,EQ,EQ,sell,false,257.000000,36.220001,604301617,1300000037626008,2026-04-10T11:32:21
RADHIKAJWE,INE583V01021,2026-04-10,NSE,EQ,EQ,sell,false,217.000000,64.669998,604629398,1300000042392992,2026-04-10T11:49:38
NIITLTD,INE161A01038,2026-04-10,NSE,EQ,EQ,sell,false,1.000000,65.300003,404000313,1200000044586628,2026-04-10T11:50:09
NIITLTD,INE161A01038,2026-04-10,NSE,EQ,EQ,sell,false,189.000000,65.300003,404000312,1200000044586628,2026-04-10T11:50:09
NIITLTD,INE161A01038,2026-04-10,NSE,EQ,EQ,sell,false,406.000000,65.290001,404000314,1200000044586628,2026-04-10T11:50:09
VASCONEQ,INE893I01013,2026-04-10,NSE,EQ,EQ,buy,false,155.000000,36.119999,604852470,1300000045257038,2026-04-10T12:04:40
VASCONEQ,INE893I01013,2026-04-10,NSE,EQ,EQ,buy,false,256.000000,36.110001,604852469,1300000045257038,2026-04-10T12:04:40
VASCONEQ,INE893I01013,2026-04-10,NSE,EQ,EQ,buy,false,292.000000,36.130001,604852471,1300000045257038,2026-04-10T12:04:40
TIGERLOGS,INE906O01029,2026-04-10,NSE,EQ,EQ,buy,false,124.000000,30.100000,604852494,1300000045257326,2026-04-10T12:04:40
TIGERLOGS,INE906O01029,2026-04-10,NSE,EQ,EQ,buy,false,6.000000,30.139999,604852495,1300000045257326,2026-04-10T12:04:40
TIGERLOGS,INE906O01029,2026-04-10,NSE,EQ,EQ,buy,false,751.000000,30.080000,604852493,1300000045257326,2026-04-10T12:04:40
DEN,INE947J01015,2026-04-10,NSE,EQ,EQ,buy,false,858.000000,28.900000,205310925,1100000048848627,2026-04-10T12:06:05
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,109.000000,41.060001,208750396,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,1.000000,41.009998,208750409,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,15.000000,41.020000,208750398,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,15.000000,41.020000,208750400,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,15.000000,41.020000,208750402,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,15.000000,41.020000,208750404,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,291.000000,41.009998,208750408,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,35.000000,41.110001,208750393,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,36.000000,41.070000,208750395,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,37.000000,41.020000,208750399,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,37.000000,41.020000,208750401,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,37.000000,41.020000,208750403,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,37.000000,41.020000,208750405,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,38.000000,41.020000,208750407,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,4.000000,41.020000,208750406,1100000084523100,2026-04-10T14:54:21
GINNIFILA,INE424C01010,2026-04-10,NSE,EQ,EQ,sell,false,500.000000,41.099998,208750394,1100000084523100,2026-04-10T14:54:21
